0164,0084,0415
0084,0415,0163
0163,0086,0417
0163,0089,0427
0162,0085,0432
0162,0086,0435
0086,0435,0163
0163,0083,0433
0161,0085,0432
0162,0085,0430
0162,0085,0429
0085,0429,0161
0161,0085,0428
0162,0086,0427
0159,0083,0425
0162,0087,0424
0087,0424,0161
0161,0086,0416
0160,0084,0411
0155,0085,0414
0160,0087,0416
0087,0416,0158
0158,0084,0416
0161,0084,0412
0160,0086,0408
0159,0087,0408
0087,0408,0157
0157,0084,0414
0156,0086,0421
0160,0086,0417
0157,0084,0414
0084,0414,0155
0155,0084,0410
0162,0084,0406
0160,0086,0403
0160,0084,0398
0084,0398,0158
0158,0083,0393
0160,0084,0397
0162,0085,0412
0165,0084,0417
0084,0417,0161
0161,0085,0413
0162,0083,0426
0176,0085,0433
0164,0084,0442
0084,0442,0161
0161,0085,0436
0163,0083,0430
0160,0085,0424
0162,0025,0422
0025,0422,0162
0162,0082,0418
0161,0082,0420
0164,0085,0423
0161,0082,0420
0082,0420,0162
0162,0082,0413
0158,0083,0409
0162,0086,0412
0160,0086,0420
0086,0420,0161
0161,0088,0424
0161,0086,0426
0160,0085,0421
0163,0086,0420
0086,0420,0161
0161,0085,0425
0163,0083,0428
0170,0086,0427
0168,0083,0420
0083,0420,0170
0170,0083,0421
0177,0085,0427
0177,0085,0426
0176,0085,0422
0085,0422,0173
0173,0082,0428
0175,0083,0443
0176,0086,0441
0179,0084,0447
0084,0447,0178
0178,0082,0440
0192,0086,0442
0173,0082,0447
0175,0086,0452
0086,0452,0173
0173,0086,0452
0175,0085,0457
0176,0079,0463
0169,0084,0463
0084,0463,0170
0170,0085,0458
0174,0088,0460
0173,0086,0454
0168,0083,0456
0083,0456,0169
0169,0080,0452
0172,0084,0452
0171,0086,0460
0169,0082,0467
0082,0467,0172
0172,0087,0460
0170,0088,0454
0169,0084,0450
0170,0084,0448
0084,0448,0169
0169,0086,0446
0172,0085,0453
0164,0085,0461
0168,0080,0456
0080,0456,0170
0170,0084,0451
0167,0083,0456
0167,0085,0452
0167,0085,0450
0085,0450,0166
0166,0082,0447
0166,0086,0438
0166,0086,0436
0170,0086,0431
0086,0431,0169
0169,0084,0432
0171,0088,0431
0173,0086,0444
0169,0086,0438
0086,0438,0171
0171,0086,0454
0168,0074,0464
0168,0085,0467
0166,0086,0470
0086,0470,0173
0173,0085,0463
0168,0086,0477
0168,0087,0485
0169,0087,0480
0087,0480,0168
0168,0085,0484
0170,0088,0488
0165,0083,0484
0168,0085,0479
0085,0479,0166
0166,0085,0473
0165,0084,0472
0164,0088,0467
0165,0088,0461
0088,0461,0168
0168,0084,0462
0164,0085,0458
0162,0084,0469
0165,0085,0472
0085,0472,0162
0162,0083,0478
0161,0086,0471
0160,0083,0483
0162,0085,0489
0085,0489,0161
0161,0084,0488
0164,0086,0484
0163,0086,0475
0160,0082,0470
0082,0470,0161
0161,0083,0463
0161,0087,0471
0164,0086,0469
0157,0088,0463
0088,0463,0160
0160,0086,0463
0163,0086,0463
0160,0085,0469
0162,0086,0463
0086,0463,0160
0160,0087,0460
0157,0085,0458
0160,0082,0453
0160,0086,0446
0086,0446,0159
0159,0085,0439
0158,0085,0437
0160,0086,0433
0160,0083,0425
0083,0425,0160
0160,0085,0423
0157,0085,0425
0156,0087,0432
0157,0085,0428
0085,0428,0157
0157,0087,0425
0155,0088,0422
0155,0084,0414
0154,0082,0412
0082,0412,0160
0160,0087,0424
0160,0086,0435
0158,0085,0440
0157,0082,0441
0082,0441,0156
0156,0086,0437
0157,0086,0438
0160,0086,0439
0156,0084,0452
0084,0452,0160
0160,0085,0446
0160,0085,0444
0162,0083,0443
0161,0082,0437
0082,0437,0165
0165,0084,0453
0166,0082,0464
0171,0085,0464
0170,0083,0467
0083,0467,0170
0170,0083,0470
0166,0085,0469
0169,0084,0462
0171,0083,0460
0083,0460,0168
0168,0083,0459
0170,0085,0454
0168,0087,0453
0172,0086,0446
0086,0446,0170
0170,0081,0438
0173,0085,0437
0172,0085,0434
0170,0086,0425
0086,0425,0173
0173,0085,0424
0171,0085,0421
0170,0083,0423
0171,0086,0416
0086,0416,0170
0170,0084,0416
0171,0086,0419
0171,0084,0417
0168,0085,0411
0085,0411,0166
0166,0083,0407
0182,0087,0403
0166,0086,0410
0168,0082,0420
0082,0420,0166
0166,0084,0419
0168,0085,0412
0170,0075,0422
0168,0084,0420
0084,0420,0167
0167,0085,0415
0164,0083,0414
0166,0084,0404
0167,0085,0402
0085,0402,0164
0164,0084,0401
0162,0084,0401
0167,0085,0395
0165,0085,0400
0085,0400,0163
0163,0084,0395
0163,0089,0400
0162,0083,0398
0163,0086,0401
0086,0401,0162
0162,0085,0401
0162,0086,0405
0160,0085,0420
0161,0086,0430
0086,0430,0161
0161,0082,0438
0161,0081,0442
0160,0084,0439
0159,0084,0432
0084,0432,0161
0161,0082,0434
0161,0083,0433
0156,0078,0431
0161,0085,0424
0085,0424,0161
0161,0082,0420
0162,0086,0421
0157,0086,0420
0158,0081,0424
0081,0424,0155
0155,0082,0444
0159,0072,0446
0156,0083,0443
0157,0085,0438
0085,0438,0158
0158,0084,0433
0156,0082,0432
0158,0084,0431
0158,0084,0438
0084,0438,0158
0158,0087,0442
0156,0084,0442
0157,0086,0431
0157,0083,0433
0083,0433,0155
0155,0081,0428
0155,0083,0423
0154,0082,0422
0160,0087,0412
0087,0412,0154
0154,0086,0412
0157,0087,0420
0156,0084,0422
0156,0086,0432
0086,0432,0155
0155,0083,0447
0156,0087,0461
0158,0088,0466
0153,0085,0464
0085,0464,0154
0154,0086,0474
0154,0083,0485
0152,0084,0493
0140,0084,0494
0084,0494,0154
0154,0086,0503
0151,0083,0516
0156,0084,0521
0155,0087,0523
0087,0523,0151
0151,0082,0522
0154,0085,0517
0153,0086,0517
0151,0084,0510
0084,0510,0153
0153,0082,0506
0154,0085,0500
0151,0084,0495
0152,0084,0489
0084,0489,0153
0153,0085,0486
0151,0083,0486
0148,0081,0495
0156,0087,0499
0087,0499,0155
0155,0085,0505
0150,0085,0513
0149,0081,0507
0152,0084,0512
0084,0512,0150
0150,0082,0515
0155,0083,0514
0151,0084,0513
0152,0083,0509
0083,0509,0152
0152,0085,0514
0152,0082,0532
0152,0086,0548
0152,0085,0549
0085,0549,0153
0153,0083,0540
0152,0087,0541
0166,0084,0546
0152,0086,0540
0086,0540,0153
0153,0084,0534
0151,0082,0528
0151,0083,0521
0153,0035,0517
0035,0517,0154
0154,0080,0508
0152,0079,0507
0153,0084,0499
0150,0085,0490
0085,0490,0152
0152,0084,0489
0151,0084,0492
0155,0089,0494
0150,0086,0492
0086,0492,0151
0151,0084,0486
0148,0080,0494
0150,0084,0502
0153,0081,0509
0081,0509,0151
0151,0088,0514
0151,0083,0515
0151,0084,0515
0149,0087,0512
0087,0512,0152
0152,0086,0504
0152,0084,0514
0151,0085,0523
0152,0086,0525
0086,0525,0148
0148,0080,0530
0151,0086,0527
0150,0085,0522
0147,0085,0521
0085,0521,0152
0152,0081,0511
0164,0085,0505
0149,0082,0500
0147,0084,0495
0084,0495,0147
0147,0082,0487
0148,0084,0486
0149,0086,0488
0148,0085,0490
0085,0490,0150
0150,0088,0492
0145,0083,0490
0148,0084,0479
0150,0086,0480
0086,0480,0149
0149,0086,0479
0147,0083,0473
0147,0083,0488
0151,0078,0490
0078,0490,0147
0147,0083,0492
0149,0086,0484
0148,0086,0482
0147,0085,0477
0085,0477,0147
0147,0081,0474
0149,0084,0485
0148,0084,0502
0146,0086,0505
0086,0505,0148
0148,0084,0507
0146,0087,0514
0149,0084,0513
0149,0087,0516
0087,0516,0149
0149,0085,0528
0152,0086,0538
0150,0086,0542
0149,0087,0545
0087,0545,0150
0150,0082,0541
0150,0087,0538
0148,0086,0533
0152,0083,0525
0083,0525,0147
0147,0083,0523
0152,0075,0517
0151,0085,0512
0150,0083,0503
0083,0503,0152
0152,0084,0496
0147,0084,0493
0148,0082,0495
0147,0085,0501
0085,0501,0145
0145,0080,0498
0149,0087,0495
0148,0084,0486
0148,0085,0480
0085,0480,0147
0147,0086,0476
0148,0083,0471
0149,0081,0467
0148,0084,0462
0084,0462,0149
0149,0083,0463
0148,0082,0473
0148,0079,0483
0146,0086,0485
0086,0485,0147
0147,0083,0482
0147,0084,0481
0147,0084,0476
0148,0083,0474
0083,0474,0148
0148,0081,0473
0147,0085,0468
0147,0081,0465
0162,0084,0458
0084,0458,0148
0148,0087,0452
0144,0084,0449
0147,0083,0445
0147,0086,0439
0086,0439,0146
0146,0080,0441
0148,0081,0439
0146,0086,0443
0145,0087,0459
0087,0459,0147
0147,0084,0459
0145,0083,0454
0144,0081,0464
0146,0082,0475
0082,0475,0144
0144,0086,0481
0149,0083,0480
0146,0085,0482
0146,0086,0481
0086,0481,0144
0144,0082,0475
0145,0082,0480
0144,0084,0474
0144,0085,0478
0085,0478,0148
0148,0084,0468
0152,0084,0470
0154,0084,0474
0156,0084,0469
0084,0469,0152
0152,0082,0461
0154,0084,0464
0156,0084,0459
0152,0084,0456
0084,0456,0151
0151,0084,0452
0152,0085,0453
0164,0081,0453
0148,0085,0452
0085,0452,0151
0151,0084,0445
0153,0084,0443
0152,0084,0441
0152,0076,0436
0076,0436,0149
0149,0084,0435
0152,0086,0426
0151,0086,0425
0150,0083,0445
0083,0445,0153
0153,0085,0455
0148,0087,0453
0150,0086,0447
0151,0082,0440
0082,0440,0151
0151,0081,0437
0149,0085,0435
0154,0083,0429
0148,0085,0426
0085,0426,0152
0152,0086,0420
0148,0085,0417
0149,0083,0420
0152,0086,0421
0086,0421,0150
0150,0082,0413
0148,0082,0415
0150,0085,0415
0151,0085,0411
0085,0411,0148
0148,0082,0406
0150,0082,0412
0149,0085,0427
0150,0084,0426
0084,0426,0150
0150,0084,0422
0162,0081,0420
0148,0084,0414
0152,0082,0412
0082,0412,0149
0149,0082,0403
0147,0085,0404
0149,0080,0407
0147,0084,0411
0084,0411,0149
0149,0085,0405
0150,0085,0413
0149,0084,0412
0147,0085,0416
0085,0416,0149
0149,0085,0409
0145,0081,0409
0146,0083,0410
0150,0084,0410
0084,0410,0145
0145,0084,0408
0147,0085,0407
0148,0083,0410
0146,0084,0417
0084,0417,0146
0146,0084,0412
0148,0082,0410
0146,0085,0408
0150,0085,0407
0085,0407,0148
0148,0085,0428
0148,0084,0445
0145,0082,0442
0148,0083,0438
0083,0438,0147
0147,0084,0431
0145,0082,0437
0147,0086,0435
0145,0083,0433
0083,0433,0146
0146,0081,0430
0146,0086,0423
0147,0088,0418
0146,0085,0414
0085,0414,0148
0148,0085,0416
0146,0072,0413
0146,0085,0408
0144,0083,0408
0083,0408,0148
0148,0083,0400
0143,0083,0407
0148,0085,0409
0147,0083,0415
0083,0415,0146
0146,0082,0409
0148,0081,0410
0143,0079,0412
0144,0084,0404
0084,0404,0149
0149,0083,0400
0151,0085,0413
0149,0084,0419
0150,0084,0423
0084,0423,0153
0153,0085,0416
0161,0083,0410
0162,0083,0417
0164,0086,0418
0086,0418,0160
0160,0082,0426
0160,0084,0423
0161,0080,0429
0162,0085,0440
0085,0440,0162
0162,0085,0441
0158,0083,0440
0160,0083,0435
0160,0084,0435
0084,0435,0158
0158,0081,0433
0156,0086,0429
0160,0082,0429
0160,0088,0426
0088,0426,0156
0156,0082,0424
0157,0081,0418
0157,0082,0415
0159,0084,0421
0084,0421,0156
0156,0085,0417
0160,0081,0411
0154,0084,0410
0156,0085,0411
0085,0411,0158
0158,0083,0426
0160,0086,0439
0156,0085,0444
0157,0084,0445
0084,0445,0156
0156,0082,0450
0157,0082,0454
0158,0086,0461
0156,0087,0467
0087,0467,0155
0155,0086,0464
0155,0083,0468
0156,0085,0467
0155,0084,0471
0084,0471,0155
0155,0081,0473
0157,0084,0471
0153,0083,0466
0153,0081,0469
0081,0469,0154
0154,0083,0470
0154,0084,0482
0157,0084,0488
0152,0082,0486
0082,0486,0154
0154,0080,0494
0155,0082,0501
0152,0081,0505
0151,0086,0507
0086,0507,0154
0154,0086,0509
0155,0084,0525
0153,0086,0520
0156,0085,0518
0085,0518,0156
0156,0082,0528
0158,0084,0539
0160,0084,0550
0164,0085,0548
0085,0548,0163
0163,0083,0541
0161,0084,0539
0160,0086,0533
0160,0085,0536
0085,0536,0159
0159,0075,0548
0162,0083,0547
0157,0084,0540
0160,0082,0533
0082,0533,0160
0160,0085,0526
0161,0084,0522
0160,0082,0517
0159,0083,0509
0083,0509,0159
0159,0082,0503
0158,0084,0497
0157,0083,0490
0160,0084,0486
0084,0486,0157
0157,0081,0482
0173,0084,0485
0155,0083,0488
0159,0084,0488
0084,0488,0158
0158,0081,0482
0156,0083,0482
0157,0080,0480
0162,0086,0483
0086,0483,0170
0170,0081,0484
0173,0086,0488
0174,0083,0490
0176,0082,0501
0082,0501,0177
0177,0087,0495
0175,0083,0488
0174,0085,0489
0176,0080,0494
0080,0494,0177
0177,0085,0492
0181,0086,0495
0182,0084,0489
0180,0084,0486
0084,0486,0182
0182,0084,0484
0180,0080,0476
0181,0082,0475
0179,0080,0478
0080,0478,0176
0176,0085,0472
0178,0084,0471
0178,0083,0463
0178,0083,0462
0083,0462,0173
0173,0083,0473
0175,0086,0468
0177,0083,0462
0173,0083,0458
0083,0458,0174
0174,0082,0459
0170,0083,0452
0173,0081,0446
0173,0081,0443
0081,0443,0172
0172,0084,0440
0172,0071,0441
0174,0082,0435
0171,0083,0436
0083,0436,0169
0169,0081,0429
0169,0084,0425
0170,0081,0427
0172,0086,0435
0086,0435,0171
0171,0085,0438
0169,0083,0434
0169,0081,0427
0170,0082,0423
0082,0423,0170
0170,0081,0418
0169,0083,0425
0171,0084,0451
0169,0084,0460
0084,0460,0169
0169,0084,0460
0168,0085,0458
0167,0086,0460
0166,0084,0466
0084,0466,0168
0168,0084,0466
0165,0085,0465
0166,0084,0461
0166,0084,0461
0084,0461,0165
0165,0082,0462
0163,0080,0484
0166,0082,0496
0157,0083,0504
0083,0504,0166
0166,0081,0504
0168,0082,0508
0165,0084,0514
0165,0084,0506
0084,0506,0165
0165,0082,0512
0162,0083,0514
0163,0081,0512
0164,0084,0506
0084,0506,0165
0165,0085,0509
0161,0083,0516
0163,0082,0522
0164,0085,0528
0085,0528,0163
0163,0080,0537
0163,0082,0541
0162,0083,0540
0163,0082,0530
0082,0530,0161
0161,0085,0524
0163,0085,0522
0162,0086,0518
0162,0083,0514
0083,0514,0162
0162,0087,0517
0163,0085,0513
0162,0084,0505
0161,0086,0503
0086,0503,0160
0160,0080,0497
0158,0081,0493
0162,0083,0485
0162,0082,0480
0082,0480,0164
0164,0084,0472
0162,0082,0473
0162,0079,0486
0161,0085,0493
0085,0493,0158
0158,0086,0497
0163,0085,0497
0158,0084,0501
0162,0088,0497
0088,0497,0160
0160,0083,0491
0158,0086,0492
0160,0082,0506
0160,0083,0514
0083,0514,0159
0159,0080,0503
0154,0081,0507
0160,0086,0512
0154,0086,0508
0086,0508,0159
0159,0084,0520
0157,0085,0521
0156,0083,0523
0156,0084,0515
0084,0515,0157
0157,0081,0512
0156,0083,0505
0158,0082,0510
0158,0084,0509
0084,0509,0157
0157,0081,0500
0156,0080,0503
0158,0086,0501
0158,0086,0496
0086,0496,0159
0159,0084,0496
0163,0084,0514
0164,0083,0532
0164,0082,0532
0082,0532,0163
0163,0082,0527
0178,0084,0529
0163,0081,0531
0162,0085,0523
0085,0523,0165
0165,0084,0519
0162,0085,0525
0162,0068,0535
0164,0084,0535
0084,0535,0163
0163,0080,0534
0158,0082,0534
0160,0081,0544
0161,0084,0544
0084,0544,0162
0162,0083,0538
0162,0084,0544
0160,0082,0544
0161,0084,0544
0084,0544,0160
0160,0083,0539
0160,0086,0534
0158,0085,0531
0158,0084,0543
0084,0543,0160
0160,0082,0552
0160,0086,0551
0158,0082,0549
0161,0084,0544
0084,0544,0158
0158,0082,0535
0158,0081,0529
0158,0083,0536
0154,0084,0539
0084,0539,0157
0157,0083,0534
0154,0084,0534
0158,0084,0546
0156,0086,0556
0086,0556,0157
0157,0084,0553
0156,0081,0549
0156,0081,0551
0157,0085,0560
0085,0560,0157
0157,0080,0569
0157,0072,0574
0155,0082,0572
0154,0086,0563
0086,0563,0153
0153,0084,0556
0159,0085,0557
0154,0081,0562
0155,0083,0561
0083,0561,0155
0155,0086,0558
0157,0082,0564
0158,0086,0569
0156,0083,0558
0083,0558,0151
0151,0084,0555
0152,0084,0556
0157,0087,0552
0151,0085,0549
0085,0549,0152
0152,0084,0545
0150,0081,0533
0151,0083,0529
0153,0085,0531
0085,0531,0153
0153,0083,0523
0153,0082,0517
0150,0083,0512
0152,0082,0514
0082,0514,0151
0151,0084,0515
0152,0084,0517
0153,0086,0522
0168,0085,0538
0085,0538,0154
0154,0084,0546
0152,0084,0550
0151,0084,0544
0149,0085,0538
0085,0538,0153
0153,0087,0532
0150,0084,0524
0148,0080,0523
0150,0083,0522
0083,0522,0151
0151,0083,0518
0150,0083,0524
0148,0083,0534
0151,0086,0530
0086,0530,0150
0150,0083,0526
0150,0086,0520
0152,0085,0512
0149,0084,0505
0084,0505,0150
0150,0081,0501
0146,0082,0506
0151,0082,0507
0148,0081,0514
0081,0514,0148
0148,0083,0506
0149,0081,0510
0149,0084,0509
0148,0080,0508
0080,0508,0149
0149,0082,0497
0148,0082,0500
0150,0083,0490
0151,0082,0484
0082,0484,0150
0150,0085,0477
0149,0082,0474
0150,0083,0469
0151,0086,0465
0086,0465,0149
0149,0083,0466
0151,0086,0466
0148,0086,0468
0149,0084,0466
0084,0466,0151
0151,0084,0462
0148,0085,0462
0146,0084,0459
0147,0084,0456
0084,0456,0146
0146,0082,0447
0146,0078,0446
0148,0084,0443
0150,0084,0435
0084,0435,0148
0148,0084,0439
0147,0084,0439
0148,0087,0440
0154,0085,0436
0085,0436,0151
0151,0086,0429
0150,0084,0426
0150,0086,0429
0148,0085,0431
0085,0431,0149
0149,0084,0433
0149,0085,0433
0151,0084,0426
0149,0084,0424
0084,0424,0149
0149,0084,0421
0149,0087,0416
0149,0088,0419
0150,0089,0416
0089,0416,0144
0144,0085,0407
0163,0092,0408
0150,0093,0407
0150,0095,0405
0095,0405,0150
0150,0095,0407
0152,0100,0410
0149,0104,0414
0151,0104,0412
0104,0412,0146
0146,0103,0410
0148,0106,0405
0145,0106,0403
0148,0108,0398
0108,0398,0146
0146,0114,0397
0149,0114,0396
0146,0116,0394
0149,0112,0391
0112,0391,0147
0147,0115,0393
0153,0118,0392
0148,0118,0388
0150,0118,0389
0118,0389,0152
0152,0120,0386
0150,0122,0385
0148,0125,0380
0151,0120,0376
0120,0376,0149
0149,0118,0375
0152,0120,0375
0150,0123,0374
0149,0120,0367
0120,0367,0148
0148,0122,0370
0147,0124,0369
0149,0125,0372
0150,0127,0376
0127,0376,0146
0146,0125,0376
0149,0133,0372
0149,0132,0372
0154,0135,0369
0135,0369,0152
0152,0135,0365
0152,0129,0366
0152,0134,0365
0155,0133,0364
0133,0364,0151
0151,0132,0364
0153,0134,0360
0152,0136,0356
0154,0134,0357
0134,0357,0152
0152,0136,0355
0150,0134,0350
0149,0131,0352
0150,0140,0347
0140,0347,0153
0153,0141,0343
0150,0141,0341
0151,0144,0339
0151,0146,0337
0146,0337,0153
0153,0144,0332
0152,0146,0328
0150,0149,0328
0153,0150,0325
0150,0325,0152
0152,0149,0322
0154,0150,0320
0154,0154,0318
0153,0153,0313
0153,0313,0150
0150,0157,0317
0152,0159,0331
0152,0159,0335
0150,0158,0336
0158,0336,0152
0152,0159,0335
0150,0161,0334
0151,0162,0332
0149,0167,0333
0167,0333,0151
0151,0165,0325
0148,0170,0330
0150,0171,0334
0154,0175,0339
0175,0339,0152
0152,0176,0338
0152,0177,0345
0148,0180,0344
0151,0179,0341
0179,0341,0150
0150,0179,0340
0150,0178,0343
0150,0182,0341
0149,0181,0347
0181,0347,0149
0149,0180,0341
0149,0182,0342
0149,0184,0346
0149,0188,0343
0188,0343,0149
0149,0193,0344
0150,0188,0338
0148,0192,0341
0149,0189,0335
0189,0335,0148
0148,0192,0332
0149,0194,0332
0147,0197,0330
0148,0195,0332
0195,0332,0148
0148,0198,0328
0146,0203,0331
0162,0205,0326
0148,0206,0324
0206,0324,0148
0148,0208,0324
0149,0212,0326
0149,0214,0322
0148,0169,0325
0169,0325,0150
0150,0220,0320
0150,0224,0320
0150,0224,0318
0147,0224,0318
0224,0318,0152
0152,0220,0311
0151,0222,0311
0152,0223,0308
0155,0220,0307
0220,0307,0152
0152,0221,0303
0155,0226,0302
0155,0226,0300
0157,0228,0298
0228,0298,0157
0157,0226,0298
0156,0225,0306
0153,0224,0313
0154,0226,0314
0226,0314,0156
0156,0230,0309
0156,0230,0308
0156,0229,0305
0156,0229,0306
0229,0306,0154
0154,0228,0300
0156,0235,0306
0155,0233,0306
0154,0232,0303
0232,0303,0155
0155,0232,0300
0168,0237,0300
0155,0236,0304
0154,0237,0303
0237,0303,0152
0152,0237,0302
0152,0240,0304
0153,0240,0302
0154,0242,0302
0242,0302,0156
0156,0240,0306
0152,0237,0305
0154,0236,0305
0152,0235,0308
0235,0308,0155
0155,0236,0306
0159,0236,0308
0164,0235,0312
0161,0232,0313
0232,0313,0160
0160,0229,0309
0160,0229,0306
0164,0230,0310
0162,0225,0308
0225,0308,0163
0163,0228,0300
0160,0230,0301
0161,0234,0303
0160,0232,0305
0232,0305,0160
0160,0232,0302
0159,0239,0307
0164,0238,0302
0164,0235,0295
0235,0295,0164
0164,0240,0294
0166,0242,0302
0166,0239,0301
0169,0240,0302
0240,0302,0164
0164,0235,0300
0164,0235,0297
0167,0235,0296
0164,0230,0293
0230,0293,0164
0164,0230,0293
0165,0220,0292
0162,0228,0285
0162,0231,0290
0231,0290,0162
0162,0235,0292
0161,0235,0293
0165,0233,0288
0163,0234,0290
0234,0290,0160
0160,0231,0291
0161,0231,0290
0162,0232,0289
0159,0230,0283
0230,0283,0158
0158,0226,0288
0161,0225,0282
0163,0222,0280
0160,0225,0280
0225,0280,0159
0159,0225,0282
0158,0226,0281
0160,0229,0285
0160,0231,0286
0231,0286,0157
0157,0230,0288
0158,0231,0289
0158,0229,0285
0160,0228,0286
0228,0286,0162
0162,0225,0288
0162,0226,0285
0164,0226,0279
0161,0226,0282
0226,0282,0161
0161,0220,0275
0162,0223,0285
0163,0222,0285
0163,0223,0282
0223,0282,0162
0162,0223,0280
0161,0221,0280
0164,0222,0282
0162,0220,0286
0220,0286,0162
0162,0222,0289
0163,0220,0290
0160,0219,0288
0161,0219,0288
0219,0288,0159
0159,0217,0287
0160,0217,0290
0158,0214,0288
0158,0214,0290
0214,0290,0158
0158,0212,0290
0160,0216,0291
0157,0218,0292
0164,0219,0291
0219,0291,0156
0156,0218,0296
0157,0219,0297
0159,0220,0296
0158,0219,0299
0219,0299,0160
0160,0215,0295
0162,0216,0295
0163,0214,0295
0169,0214,0293
0214,0293,0167
0167,0210,0291
0165,0211,0290
0180,0212,0287
0167,0209,0288
0209,0288,0166
0166,0204,0285
0166,0207,0282
0164,0206,0281
0163,0206,0292
0206,0292,0170
0170,0205,0288
0166,0207,0295
0166,0199,0296
0167,0201,0292
0201,0292,0166
0166,0201,0290
0168,0200,0292
0166,0196,0286
0165,0195,0286
0195,0286,0164
0164,0193,0284
0164,0200,0285
0164,0200,0282
0164,0198,0284
0198,0284,0164
0164,0195,0292
0164,0200,0297
0163,0197,0301
0163,0196,0302
0196,0302,0162
0162,0193,0302
0159,0197,0305
0161,0196,0300
0162,0197,0304
